videoId,title,metaData
t-AO743p2yY,PSIKOLOGI KONSUMEN,"{'kind': 'youtube#searchResult', 'etag': 'VwK-gt2ia2I0-ap1K0sHjoyAwK4', 'id': {'kind': 'youtube#video', 'videoId': 't-AO743p2yY'}, 'snippet': {'publishedAt': '2016-04-14T01:42:18Z', 'channelId': 'UCvb7mkG6Gn8S-3aSbx7bU8Q', 'title': 'PSIKOLOGI KONSUMEN', 'description': 'Pengambilan Keputusan.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/t-AO743p2yY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/t-AO743p2yY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/t-AO743p2yY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'sonia sares', 'liveBroadcastContent': 'none', 'publishTime': '2016-04-14T01:42:18Z'}}"
717mcHE4EJM,Psikologi Konsumen - 3PA02 - Produk &amp; Servis,"{'kind': 'youtube#searchResult', 'etag': 'UF9ia-DPBxKQLpgc3T31GReN0dI', 'id': {'kind': 'youtube#video', 'videoId': '717mcHE4EJM'}, 'snippet': {'publishedAt': '2014-10-21T23:56:02Z', 'channelId': 'UCDk6RLnOfOuwwlnPxpwL44A', 'title': 'Psikologi Konsumen - 3PA02 - Produk &amp; Servis', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/717mcHE4EJM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/717mcHE4EJM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/717mcHE4EJM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'kemas hasan', 'liveBroadcastContent': 'none', 'publishTime': '2014-10-21T23:56:02Z'}}"
b4bUcRobvXU,Menyetir Konsumen ? | Strategi Supermarket dalam mempengaruhi psikologi konsumen,"{'kind': 'youtube#searchResult', 'etag': 'XXX5n98aDNoLp58_oZ0UOWJ--t8', 'id': {'kind': 'youtube#video', 'videoId': 'b4bUcRobvXU'}, 'snippet': {'publishedAt': '2021-05-26T17:24:44Z', 'channelId': 'UCMdK_OMmAi5QAFkxd89oSQA', 'title': 'Menyetir Konsumen ? | Strategi Supermarket dalam mempengaruhi psikologi konsumen', 'description': ""Assalamu'alaikum Saya Ellin Permatasari (18416261201350) MN18E. Video ini ditujukan untuk memenuhi tugas mata kuliah ..."", 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/b4bUcRobvXU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/b4bUcRobvXU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/b4bUcRobvXU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ellin Permatasari', 'liveBroadcastContent': 'none', 'publishTime': '2021-05-26T17:24:44Z'}}"
9C6Q_uSGZg4,DESAIN KEMASAN PRODUK YANG BENAR DAN BAIK MEMPENGARUHI PSIKOLOGI KONSUMEN UNTUK BELI,"{'kind': 'youtube#searchResult', 'etag': 'LYTcugNQc9ROiEUNGZbu7Zu1i4M', 'id': {'kind': 'youtube#video', 'videoId': '9C6Q_uSGZg4'}, 'snippet': {'publishedAt': '2021-10-23T08:37:55Z', 'channelId': 'UC4FgEmiuoCIhbaEjkMrxjfw', 'title': 'DESAIN KEMASAN PRODUK YANG BENAR DAN BAIK MEMPENGARUHI PSIKOLOGI KONSUMEN UNTUK BELI', 'description': 'Buat yang mau bikin desain feeds ig dll langsung hubungi kami Whatsapp: 0878-8438-0220.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/9C6Q_uSGZg4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9C6Q_uSGZg4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9C6Q_uSGZg4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Kebun Design', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-23T08:37:55Z'}}"
8UtpjsgdKTU,Psikologi Konsumen,"{'kind': 'youtube#searchResult', 'etag': 'xTn9V7bXmrzwRFyZWAO_iG38rKs', 'id': {'kind': 'youtube#video', 'videoId': '8UtpjsgdKTU'}, 'snippet': {'publishedAt': '2016-12-09T04:33:55Z', 'channelId': 'UCeEUnW8klWP76LHcT5hW1FA', 'title': 'Psikologi Konsumen', 'description': 'Psikologi Konsumen 1.Jenifer Clarissa 2. Kevin Pratama 3. Marcellino 4. Mariani 5. Riska Anggraini.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/8UtpjsgdKTU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8UtpjsgdKTU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8UtpjsgdKTU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Jenifer Clarissa', 'liveBroadcastContent': 'none', 'publishTime': '2016-12-09T04:33:55Z'}}"
om7jfOrdu8c,Psikologi Konsumen,"{'kind': 'youtube#searchResult', 'etag': 'n6gQUEseFzUTvURfnbMHKKF7rlY', 'id': {'kind': 'youtube#video', 'videoId': 'om7jfOrdu8c'}, 'snippet': {'publishedAt': '2021-03-23T15:33:31Z', 'channelId': 'UCyOuq20pYsjmXJvLrRcKIYQ', 'title': 'Psikologi Konsumen', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/om7jfOrdu8c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/om7jfOrdu8c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/om7jfOrdu8c/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'BELAJAR PSIKOLOGI', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-23T15:33:31Z'}}"
KCZ_L-iBYS4,Psikologi Konsumen - 3PA02- Riset Pemasaran,"{'kind': 'youtube#searchResult', 'etag': 'CNJfoQXVLmJW_e-xMT8QOHvm_bA', 'id': {'kind': 'youtube#video', 'videoId': 'KCZ_L-iBYS4'}, 'snippet': {'publishedAt': '2014-10-22T01:16:35Z', 'channelId': 'UCdl9aqAM9X_xaWX7mAr00vQ', 'title': 'Psikologi Konsumen - 3PA02- Riset Pemasaran', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/KCZ_L-iBYS4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KCZ_L-iBYS4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KCZ_L-iBYS4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Aam Syuhada', 'liveBroadcastContent': 'none', 'publishTime': '2014-10-22T01:16:35Z'}}"
8-UJt99sDLc,Iklan Fiktif Psikologi Konsumen,"{'kind': 'youtube#searchResult', 'etag': '08_fD_8ONimb0U__eERIhy4j24E', 'id': {'kind': 'youtube#video', 'videoId': '8-UJt99sDLc'}, 'snippet': {'publishedAt': '2019-08-08T03:54:48Z', 'channelId': 'UCaTzHZRaQnduj622r9eJWZg', 'title': 'Iklan Fiktif Psikologi Konsumen', 'description': 'Dasar teori psikoanalisis bersumber dari pendapat dan pandangan Sigmund Freud (1856-1939) menyatakan bahwa teori ini ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/8-UJt99sDLc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8-UJt99sDLc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8-UJt99sDLc/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Citra Mee', 'liveBroadcastContent': 'none', 'publishTime': '2019-08-08T03:54:48Z'}}"
CZODAb0ofPo,PSIKOlOGI KONSUMEN,"{'kind': 'youtube#searchResult', 'etag': 'mEdp65XHEkXxb9w8v7xwNk5JsZc', 'id': {'kind': 'youtube#video', 'videoId': 'CZODAb0ofPo'}, 'snippet': {'publishedAt': '2020-04-16T15:32:33Z', 'channelId': 'UCUJsiTGecCDCbiHuQxq9utA', 'title': 'PSIKOlOGI KONSUMEN', 'description': 'Tugas untuk memenuhi mata kuliah psikologi konsumen jangan lupa di tonton ya, dan maaf jika di pembuatan video ini terdapat ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/CZODAb0ofPo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CZODAb0ofPo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CZODAb0ofPo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'M. Fikri Ade Pratama', 'liveBroadcastContent': 'none', 'publishTime': '2020-04-16T15:32:33Z'}}"
siIAQs0E4l8,Psikologi Konsumen,"{'kind': 'youtube#searchResult', 'etag': 'U4JMPMcddqCFkLMNvzvlSZdxCpg', 'id': {'kind': 'youtube#video', 'videoId': 'siIAQs0E4l8'}, 'snippet': {'publishedAt': '2021-01-17T16:44:35Z', 'channelId': 'UCs6lVbSMfgdOcr9PwiAJiqw', 'title': 'Psikologi Konsumen', 'description': 'Nama Dion Ricky 1812110126 Jordi Magandi 1812110147 Yoga Wardana 1812110122 menjelaskan tentang Deskripsi psikologi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/siIAQs0E4l8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/siIAQs0E4l8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/siIAQs0E4l8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Dion Ricky', 'liveBroadcastContent': 'none', 'publishTime': '2021-01-17T16:44:35Z'}}"
KM1DSdBht8U,Faktor motivasi dan kepribadian dalam perilaku konsumen ||Drama Psikologi konsumen kelompok 1,"{'kind': 'youtube#searchResult', 'etag': 'kspr5nB_DEwzb127mepLJAG26GI', 'id': {'kind': 'youtube#video', 'videoId': 'KM1DSdBht8U'}, 'snippet': {'publishedAt': '2022-04-26T14:59:18Z', 'channelId': 'UCmxEGxVAfAbKIAjWHOnT9eQ', 'title': 'Faktor motivasi dan kepribadian dalam perilaku konsumen ||Drama Psikologi konsumen kelompok 1', 'description': 'kelompok 1 yang beranggotakan : Andri mulia 1930306005 Anggun widyaningsih 1930306006 Annisa melinda 1930306008 Ayu ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/KM1DSdBht8U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KM1DSdBht8U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KM1DSdBht8U/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GOLD GENERATION PSIKOLOGI A 2019', 'liveBroadcastContent': 'none', 'publishTime': '2022-04-26T14:59:18Z'}}"
7AcsES1CNiY,"Psikologi Konsumen faktor membeli produk kelas : P Dosen Pengampu : Fikri. S.Psi.,M.Psi","{'kind': 'youtube#searchResult', 'etag': 'dRNXYXqRHPTxJdCz4oEPjSYqyxE', 'id': {'kind': 'youtube#video', 'videoId': '7AcsES1CNiY'}, 'snippet': {'publishedAt': '2018-05-26T01:06:44Z', 'channelId': 'UCbnkO6ujPCQUIWQlwsspfLQ', 'title': 'Psikologi Konsumen faktor membeli produk kelas : P Dosen Pengampu : Fikri. S.Psi.,M.Psi', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/7AcsES1CNiY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7AcsES1CNiY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7AcsES1CNiY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'irma wulandari', 'liveBroadcastContent': 'none', 'publishTime': '2018-05-26T01:06:44Z'}}"
w0GZzaXHVe8,Bikin Konsumen Beli Lebih Banyak dan Lebih Mahal | Trik Psikologi Marketing!,"{'kind': 'youtube#searchResult', 'etag': 'd8RvcFPAFfcohW-HVMb9Y_4PKLU', 'id': {'kind': 'youtube#video', 'videoId': 'w0GZzaXHVe8'}, 'snippet': {'publishedAt': '2022-03-16T11:00:28Z', 'channelId': 'UCuI2HZePBo9flFnlx54AS2Q', 'title': 'Bikin Konsumen Beli Lebih Banyak dan Lebih Mahal | Trik Psikologi Marketing!', 'description': 'Moment liat diskon di Mall jadi salah satu hal yang bikin kita galau, padahal akhir bulan masih lama, kalau gak beli nanti FOMO, ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/w0GZzaXHVe8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/w0GZzaXHVe8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/w0GZzaXHVe8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'VosFoyer Channel', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-16T11:00:28Z'}}"
nTTD6I_h6jk,Literasi (Team Teaching) - #32 Psikologi Konsumen (M2),"{'kind': 'youtube#searchResult', 'etag': 'qYuQ83jEWSCeD0CxngvUVMBonYo', 'id': {'kind': 'youtube#video', 'videoId': 'nTTD6I_h6jk'}, 'snippet': {'publishedAt': '2020-10-16T06:22:34Z', 'channelId': 'UCgVSk4xzCc-Rw2j1Kl9xFdA', 'title': 'Literasi (Team Teaching) - #32 Psikologi Konsumen (M2)', 'description': '32 Mata Kuliah : Psikologi Konsumen Perilaku Konsumen (M2) Dosen Pengampu : Dr. Inge Andriani, Msi Desi Susianty Msi Dr.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/nTTD6I_h6jk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nTTD6I_h6jk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nTTD6I_h6jk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'UGTV Official', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-16T06:22:34Z'}}"
-18FsmCEO9c,Literasi (Team Teaching) - #32 Psikologi Konsumen (M8),"{'kind': 'youtube#searchResult', 'etag': 'yvwTrWiihPpiY2kxO3kCtmDVEp8', 'id': {'kind': 'youtube#video', 'videoId': '-18FsmCEO9c'}, 'snippet': {'publishedAt': '2020-11-28T06:56:49Z', 'channelId': 'UCgVSk4xzCc-Rw2j1Kl9xFdA', 'title': 'Literasi (Team Teaching) - #32 Psikologi Konsumen (M8)', 'description': '32 Mata Kuliah : Psikologi Konsumen (M8) Dosen Pengampu : Dr. Mujiyana Dr. Inge Andriani, Msi.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/-18FsmCEO9c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-18FsmCEO9c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-18FsmCEO9c/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'UGTV Official', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-28T06:56:49Z'}}"
HcyeaHxtVpg,TIPS MEMULAI BISNIS FROZEN FOOD,"{'kind': 'youtube#searchResult', 'etag': 'pXrDP1kC4OwUdDFnp7JpnmmoI8k', 'id': {'kind': 'youtube#video', 'videoId': 'HcyeaHxtVpg'}, 'snippet': {'publishedAt': '2020-12-08T05:00:11Z', 'channelId': 'UCRPyC-1EkZuqm_-7-qK4yQA', 'title': 'TIPS MEMULAI BISNIS FROZEN FOOD', 'description': 'Video kali ini tentang tips memulai bisnis frozen food. Tidak sedikit orang yang kini menaruh minat untuk membeli frozen food, ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/HcyeaHxtVpg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HcyeaHxtVpg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HcyeaHxtVpg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Belajar Berbisnis', 'liveBroadcastContent': 'none', 'publishTime': '2020-12-08T05:00:11Z'}}"
sdhJOhXelT4,Modal &amp; Omset Usaha Toko Frozen Food,"{'kind': 'youtube#searchResult', 'etag': 'yN-G2a1mTSN9R5Ta4JnNtoy4I-0', 'id': {'kind': 'youtube#video', 'videoId': 'sdhJOhXelT4'}, 'snippet': {'publishedAt': '2021-07-09T11:44:41Z', 'channelId': 'UCilCn5D7SbiN_4k45pe9WjA', 'title': 'Modal &amp; Omset Usaha Toko Frozen Food', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/sdhJOhXelT4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/sdhJOhXelT4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/sdhJOhXelT4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'AWFrozen Supply', 'liveBroadcastContent': 'none', 'publishTime': '2021-07-09T11:44:41Z'}}"
KJrRRbu4aBE,"Bisnis Frozen Food 2022,Untung Bisa Ratusan Juta Perbulan","{'kind': 'youtube#searchResult', 'etag': 'TNY2_KSi_VXrhIyVpRKQkmB1rP0', 'id': {'kind': 'youtube#video', 'videoId': 'KJrRRbu4aBE'}, 'snippet': {'publishedAt': '2022-06-01T11:05:14Z', 'channelId': 'UCYyPgRVawy23XDKbsEkingQ', 'title': 'Bisnis Frozen Food 2022,Untung Bisa Ratusan Juta Perbulan', 'description': 'tips memulai bisnis Frozen food 2022.frozen food merupakan bisnis yang sangat menjanjikan keuntungan berlipat lipat ganda ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/KJrRRbu4aBE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/KJrRRbu4aBE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/KJrRRbu4aBE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'MiSS LEi CHANNEL', 'liveBroadcastContent': 'none', 'publishTime': '2022-06-01T11:05:14Z'}}"
wdt7AH9pH9c,TIPS BISNIS FROZEN FOOD - CARA PACKING PENGIRIMAN FROZEN FOOD - CARA MEMULAI BISNIS FROZEN FOOD,"{'kind': 'youtube#searchResult', 'etag': 'sFCmLVgCEyJmqGoNY1VSgO-g7to', 'id': {'kind': 'youtube#video', 'videoId': 'wdt7AH9pH9c'}, 'snippet': {'publishedAt': '2020-11-22T03:43:12Z', 'channelId': 'UCWTRybhSDncmoUIVP_HULJw', 'title': 'TIPS BISNIS FROZEN FOOD - CARA PACKING PENGIRIMAN FROZEN FOOD - CARA MEMULAI BISNIS FROZEN FOOD', 'description': 'Berikut cara memulai bisnis frozen food / makanan beku rumahan & cara packingnya. Cocok untuk usaha sampingan karyawan, ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/wdt7AH9pH9c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wdt7AH9pH9c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wdt7AH9pH9c/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'EXTRA CASH INDONESIA', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-22T03:43:12Z'}}"
reeDm_UdZPY,"FROZEN FOOD MODAL KECIL! OWNERNYA IMUT, OMSETNYA130JUTA PERBULAN","{'kind': 'youtube#searchResult', 'etag': 'p4iL66pfVgE--oM8MOmIVlsmCwo', 'id': {'kind': 'youtube#video', 'videoId': 'reeDm_UdZPY'}, 'snippet': {'publishedAt': '2019-08-18T14:01:52Z', 'channelId': 'UCnBbolAKpFYQqEG7LkD67CA', 'title': 'FROZEN FOOD MODAL KECIL! OWNERNYA IMUT, OMSETNYA130JUTA PERBULAN', 'description': 'FROZEN FOOD MODAL KECIL! OWNERNYA MASIH KECIL OMSET 130JUTA PERBULAN ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/reeDm_UdZPY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/reeDm_UdZPY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/reeDm_UdZPY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Tom MC Ifle', 'liveBroadcastContent': 'none', 'publishTime': '2019-08-18T14:01:52Z'}}"
nzYa3pTk1qQ,Modal yang diperlukan untuk membuka Toko Frozen food,"{'kind': 'youtube#searchResult', 'etag': 'pnJTLnJtn2AXwX_S9bs7bF4bC40', 'id': {'kind': 'youtube#video', 'videoId': 'nzYa3pTk1qQ'}, 'snippet': {'publishedAt': '2021-07-15T02:27:49Z', 'channelId': 'UC0lkPE216Ntr7GRJgyz9qrQ', 'title': 'Modal yang diperlukan untuk membuka Toko Frozen food', 'description': 'meneruskan dari video sebelumnya, kita akan membahas mengenai tips membuka toko baru ala AFM untuk kalkulasi modal ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/nzYa3pTk1qQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nzYa3pTk1qQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nzYa3pTk1qQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'ALFA FROZEN MART', 'liveBroadcastContent': 'none', 'publishTime': '2021-07-15T02:27:49Z'}}"
d20BJFxY-iY,"PELUANG BISNIS SAAT PANDEMI! CARA MULAI BISNIS FROZEN FOOD RUMAHAN - Ibrahim, Founder Moza Kitchen","{'kind': 'youtube#searchResult', 'etag': 'N0jFc-9izb-5BqOI2SjLtob_TUo', 'id': {'kind': 'youtube#video', 'videoId': 'd20BJFxY-iY'}, 'snippet': {'publishedAt': '2022-02-25T14:50:50Z', 'channelId': 'UC5rEjJFYx03lhODA9uH9zew', 'title': 'PELUANG BISNIS SAAT PANDEMI! CARA MULAI BISNIS FROZEN FOOD RUMAHAN - Ibrahim, Founder Moza Kitchen', 'description': 'ibrahimwattihelu Pak Ibrahim merupakan founder dari @mozakitchen, @mozakitchen merupakan usaha Frozen Food yang ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/d20BJFxY-iY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/d20BJFxY-iY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/d20BJFxY-iY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'kasisolusi', 'liveBroadcastContent': 'none', 'publishTime': '2022-02-25T14:50:50Z'}}"
4jOTg8fvYdQ,CARA MENCARI DISTRIBUTOR FROZEN FOOD,"{'kind': 'youtube#searchResult', 'etag': '-BjEM08ioycYROy9_YpQ0IJJyjc', 'id': {'kind': 'youtube#video', 'videoId': '4jOTg8fvYdQ'}, 'snippet': {'publishedAt': '2020-10-30T05:16:04Z', 'channelId': 'UCilCn5D7SbiN_4k45pe9WjA', 'title': 'CARA MENCARI DISTRIBUTOR FROZEN FOOD', 'description': 'Terimakasih sudah mampir channel saya Jangan lupa sibscribe supaya tidak ketinggalan info tentang bisnis makanan beku ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4jOTg8fvYdQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4jOTg8fvYdQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4jOTg8fvYdQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'AWFrozen Supply', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-30T05:16:04Z'}}"
O7_0dsCffzE,MEMBANGUN BISNIS FROZEN FOOD VIA MARKETPLACE &amp; RESELLER OMZET RATUSAN JUTA - GALIH RUSLAN (KYLAFOOD),"{'kind': 'youtube#searchResult', 'etag': 'S9ks4AWsNVLbSs7NnisleNhhiTY', 'id': {'kind': 'youtube#video', 'videoId': 'O7_0dsCffzE'}, 'snippet': {'publishedAt': '2021-10-14T06:03:11Z', 'channelId': 'UCt8PU1zRrlkPzsMljH8y25A', 'title': 'MEMBANGUN BISNIS FROZEN FOOD VIA MARKETPLACE &amp; RESELLER OMZET RATUSAN JUTA - GALIH RUSLAN (KYLAFOOD)', 'description': 'Mau tau lebih jauh strategi step by step untuk sukses jualan frozen food di marketplace? ✓ peluang dan perencanaannya ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/O7_0dsCffzE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/O7_0dsCffzE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/O7_0dsCffzE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Foodizz Channel', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-14T06:03:11Z'}}"
lxMzLYhM8mY,FROZEN FOOD - 5 Langkah awal membangun toko Frozen Food,"{'kind': 'youtube#searchResult', 'etag': 'Lb1FDaYd4zLj-eO34f-_YBaDw1A', 'id': {'kind': 'youtube#video', 'videoId': 'lxMzLYhM8mY'}, 'snippet': {'publishedAt': '2020-10-20T12:20:09Z', 'channelId': 'UCilCn5D7SbiN_4k45pe9WjA', 'title': 'FROZEN FOOD - 5 Langkah awal membangun toko Frozen Food', 'description': 'Terimakasih sudah mampir channel saya Jangan lupa subscribe supaya tidak ketinggalan info tentang bisnis Frozen Food.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/lxMzLYhM8mY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lxMzLYhM8mY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lxMzLYhM8mY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'AWFrozen Supply', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-20T12:20:09Z'}}"
