videoId,title,metaData
r2kaN4LpPUg,Cara penggunaan E Commerce,"{'kind': 'youtube#searchResult', 'etag': 'doNFbZnzSuRpKVVeyOn2a1nEna8', 'id': {'kind': 'youtube#video', 'videoId': 'r2kaN4LpPUg'}, 'snippet': {'publishedAt': '2021-05-20T12:04:33Z', 'channelId': 'UCetNPGi1ZpbntsC4gHFX1Hw', 'title': 'Cara penggunaan E Commerce', 'description': 'E-Commerce adalah Pembelian dan Penjualan Secara Elektronik, Berikut Selengkapnya. ... Perdagangan elektronik atau ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/r2kaN4LpPUg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/r2kaN4LpPUg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/r2kaN4LpPUg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'nopan arsnd', 'liveBroadcastContent': 'none', 'publishTime': '2021-05-20T12:04:33Z'}}"
Mq_gOO_FEa4,Cara Penggunaan Salah Satu layanan E-commerce,"{'kind': 'youtube#searchResult', 'etag': '3G3bklht17gv5kBKQwYq0YIGVyM', 'id': {'kind': 'youtube#video', 'videoId': 'Mq_gOO_FEa4'}, 'snippet': {'publishedAt': '2021-05-19T18:05:24Z', 'channelId': 'UC4o9j2lzpBWaBgNKucF7P6A', 'title': 'Cara Penggunaan Salah Satu layanan E-commerce', 'description': ""Nisfi Sya'bani Aulia 192050477 Mata Kuliah Literasi Digital kelas N Jurusan Ilmu Komunikasi Universitas Pasundan."", 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Mq_gOO_FEa4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Mq_gOO_FEa4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Mq_gOO_FEa4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': ""Nisfi Sya'bani A"", 'liveBroadcastContent': 'none', 'publishTime': '2021-05-19T18:05:24Z'}}"
1-eI8OgXYEw,Cara penggunaan layanan E-Commerce,"{'kind': 'youtube#searchResult', 'etag': '1VsYKwDHxrsngsJ_O0T8qL2VXN8', 'id': {'kind': 'youtube#video', 'videoId': '1-eI8OgXYEw'}, 'snippet': {'publishedAt': '2021-05-19T16:16:42Z', 'channelId': 'UCm1HKT1X-z5nctN04aVIbPA', 'title': 'Cara penggunaan layanan E-Commerce', 'description': 'layanan e-commerce #literasidigital #Ilmukomunikasi #universitaspasundan.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/1-eI8OgXYEw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1-eI8OgXYEw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1-eI8OgXYEw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Fariz Putra', 'liveBroadcastContent': 'none', 'publishTime': '2021-05-19T16:16:42Z'}}"
vUyQnQ0zvJ0,Cara penggunaan aplikasi e-commerce,"{'kind': 'youtube#searchResult', 'etag': 'GuHe3JwhR3oEZhPHeKn5d4XO0Mo', 'id': {'kind': 'youtube#video', 'videoId': 'vUyQnQ0zvJ0'}, 'snippet': {'publishedAt': '2021-05-20T09:00:29Z', 'channelId': 'UCJ0SPQYE47dFvocrFLyqoEQ', 'title': 'Cara penggunaan aplikasi e-commerce', 'description': 'untuk memenuhi salah satu tugas literasi digital Dosen Pengampu : Wawan wartono S.I.kom, M.kom.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/vUyQnQ0zvJ0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vUyQnQ0zvJ0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vUyQnQ0zvJ0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ilhamsyah Maulana', 'liveBroadcastContent': 'none', 'publishTime': '2021-05-20T09:00:29Z'}}"
GFjeBYQELzg,Tugas SIM &quot;E-commerce Shopee&quot; cara penggunaannya,"{'kind': 'youtube#searchResult', 'etag': 'ebSCrosy_zc2AmpJ5eNuQZsiG_E', 'id': {'kind': 'youtube#video', 'videoId': 'GFjeBYQELzg'}, 'snippet': {'publishedAt': '2020-04-12T02:53:41Z', 'channelId': 'UC1xwaGO-US0KCLLBv2oUOzg', 'title': 'Tugas SIM &quot;E-commerce Shopee&quot; cara penggunaannya', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/GFjeBYQELzg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GFjeBYQELzg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GFjeBYQELzg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Labolatorium Komputer stiec', 'liveBroadcastContent': 'none', 'publishTime': '2020-04-12T02:53:41Z'}}"
Y-nVxyzDSbs,Cara penggunaan aplikasi e-commerce Toko Pey,"{'kind': 'youtube#searchResult', 'etag': 'LybTxNVut4i4TLYsJA0_8wORlHY', 'id': {'kind': 'youtube#video', 'videoId': 'Y-nVxyzDSbs'}, 'snippet': {'publishedAt': '2021-04-03T11:34:50Z', 'channelId': 'UCaXu_PUuUz9cOFNJuTUjhDw', 'title': 'Cara penggunaan aplikasi e-commerce Toko Pey', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Y-nVxyzDSbs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Y-nVxyzDSbs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Y-nVxyzDSbs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'ripaldi jiran', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-03T11:34:50Z'}}"
F1Far-wnZMg,cara pemakaian ecommerce ecenem store.,"{'kind': 'youtube#searchResult', 'etag': 'n_4KJ34Kg9cqe4mlTMZhvQdomi0', 'id': {'kind': 'youtube#video', 'videoId': 'F1Far-wnZMg'}, 'snippet': {'publishedAt': '2021-04-03T10:50:44Z', 'channelId': 'UC502Sq3SMfSEuh04lflGTMA', 'title': 'cara pemakaian ecommerce ecenem store.', 'description': 'Assalammualaikum wr.wb Perkenalkan nama saya Neng Daniah dari kls 12 jurusan rekayasa perangkat lunak. Saya ingin sedikit ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/F1Far-wnZMg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/F1Far-wnZMg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/F1Far-wnZMg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Daniah 145', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-03T10:50:44Z'}}"
t4iwsNW8B1c,Wawan Cara Pengguna E-Commerce,"{'kind': 'youtube#searchResult', 'etag': '2mFJMR6k3VBZQwXdhy6vKAEVskk', 'id': {'kind': 'youtube#video', 'videoId': 't4iwsNW8B1c'}, 'snippet': {'publishedAt': '2019-12-13T15:32:11Z', 'channelId': 'UCxiq-UWX6oifk544mVMBuwg', 'title': 'Wawan Cara Pengguna E-Commerce', 'description': 'Tugas E-Commerce UPI YPTK PADANG.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/t4iwsNW8B1c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/t4iwsNW8B1c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/t4iwsNW8B1c/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Rafi Muhammad', 'liveBroadcastContent': 'none', 'publishTime': '2019-12-13T15:32:11Z'}}"
bbDZvULePXI,CARA PENGGUNAAN E-COMMERCE || Silpi Tri Kusumadewi 192050066 || H- Literasi Digital,"{'kind': 'youtube#searchResult', 'etag': '0hGkV4aOvw-PVyoDo1wxeNZv9zo', 'id': {'kind': 'youtube#video', 'videoId': 'bbDZvULePXI'}, 'snippet': {'publishedAt': '2021-04-28T06:54:06Z', 'channelId': 'UCQgOo89nrsBcwH1xZfqIKuQ', 'title': 'CARA PENGGUNAAN E-COMMERCE || Silpi Tri Kusumadewi 192050066 || H- Literasi Digital', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/bbDZvULePXI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bbDZvULePXI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bbDZvULePXI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Silpi Tri kusumadewi', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-28T06:54:06Z'}}"
Bv-uAmhvpFU,CARA BERBELANJA ONLINE ATAU PENGGUNAAN LAYANAN E-COMMERCE,"{'kind': 'youtube#searchResult', 'etag': 'sj9_7UZv7q2ovNvbFOY7s-ylCcg', 'id': {'kind': 'youtube#video', 'videoId': 'Bv-uAmhvpFU'}, 'snippet': {'publishedAt': '2021-04-29T07:15:51Z', 'channelId': 'UCkckqBvJnASmVE1qwL4I8Uw', 'title': 'CARA BERBELANJA ONLINE ATAU PENGGUNAAN LAYANAN E-COMMERCE', 'description': 'Untuk memenuhi Tugas Mata Kuliah Literasi Digital Nama : Mohammad Aril Sulaeman NPM : 192050348 Kelas : J.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Bv-uAmhvpFU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Bv-uAmhvpFU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Bv-uAmhvpFU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'AriL Alfaridzi', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-29T07:15:51Z'}}"
Oij4ZxnxhEM,KKN BBM 64 Kelompok 233 - Cara Penggunaan Media E-Commerce Untuk Berjualan Program Kerja Level Up,"{'kind': 'youtube#searchResult', 'etag': 'OBUU9px8WUPsdKeCS7f9M_M2L9Q', 'id': {'kind': 'youtube#video', 'videoId': 'Oij4ZxnxhEM'}, 'snippet': {'publishedAt': '2021-08-18T07:52:43Z', 'channelId': 'UCS5dvCvASUHkWKjQns6I1-A', 'title': 'KKN BBM 64 Kelompok 233 - Cara Penggunaan Media E-Commerce Untuk Berjualan Program Kerja Level Up', 'description': 'Dalam kondisi pandemi saat ini, marak sekali kita temui fenomena dimana masyarakat mencari pemasukan alternatif melalui ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Oij4ZxnxhEM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Oij4ZxnxhEM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Oij4ZxnxhEM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KKN BBM 64 Kelompok 233 Universitas Airlangga', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-18T07:52:43Z'}}"
prUMI3gvpLY,Cara! Penggunaan i-kios indomaret untuk bayar shopee dll,"{'kind': 'youtube#searchResult', 'etag': 'fsSd5TQFPQkU0q-5sNW81PnW_aU', 'id': {'kind': 'youtube#video', 'videoId': 'prUMI3gvpLY'}, 'snippet': {'publishedAt': '2020-04-23T22:45:00Z', 'channelId': 'UC-L6F-d2mVSpX9PBuUCmayw', 'title': 'Cara! Penggunaan i-kios indomaret untuk bayar shopee dll', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/prUMI3gvpLY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/prUMI3gvpLY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/prUMI3gvpLY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Belonjo yuk', 'liveBroadcastContent': 'none', 'publishTime': '2020-04-23T22:45:00Z'}}"
ZPUYSni2VfA,(KKN Pucanganom 2021) Pengenalan E - Commerce dan Cara Penggunaan Sebagai Seller,"{'kind': 'youtube#searchResult', 'etag': 'AQ6lFIdt3rJ7zCFkbT1bFAA-ZOA', 'id': {'kind': 'youtube#video', 'videoId': 'ZPUYSni2VfA'}, 'snippet': {'publishedAt': '2021-08-21T06:26:50Z', 'channelId': 'UC8ILZAZQmQaSjAT8IO1jgNg', 'title': '(KKN Pucanganom 2021) Pengenalan E - Commerce dan Cara Penggunaan Sebagai Seller', 'description': 'KKN UNY 2021, Puncanganom, Wedomartani, Ngemplak, Sleman, DI Yogyakarta Muhammad Estuaji Maulana Calvin Rimba ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ZPUYSni2VfA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZPUYSni2VfA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZPUYSni2VfA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KKN Dusun Pucanganom 2021', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-21T06:26:50Z'}}"
1YAJ7QzJ3gk,99% Nasabah Bank Mandiri belum tau soal aplikasi Super ini.,"{'kind': 'youtube#searchResult', 'etag': 'v95coCihhZf1U_1qz3F4vhODT34', 'id': {'kind': 'youtube#video', 'videoId': '1YAJ7QzJ3gk'}, 'snippet': {'publishedAt': '2021-10-07T13:42:57Z', 'channelId': 'UC1dI4tO13ApuSX0QeX8pHng', 'title': '99% Nasabah Bank Mandiri belum tau soal aplikasi Super ini.', 'description': 'Salah satu aplikasi digital banking yang bikin nagih #LivingAlivelyLife #LivinByMandiri Kalau mau coba, langsung mampir ke sini ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/1YAJ7QzJ3gk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1YAJ7QzJ3gk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1YAJ7QzJ3gk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GadgetIn', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-07T13:42:57Z'}}"
nwDveCq4ueQ,ATM Card Baru - Cara penggunaan Kad Debit baru,"{'kind': 'youtube#searchResult', 'etag': 'Asuj44m_UDailMSoZM3LoyX-kW8', 'id': {'kind': 'youtube#video', 'videoId': 'nwDveCq4ueQ'}, 'snippet': {'publishedAt': '2017-02-07T07:21:04Z', 'channelId': 'UChVS7qvjXYiPuqYNtiAPOWw', 'title': 'ATM Card Baru - Cara penggunaan Kad Debit baru', 'description': '(PT 4) #KampusAM Banyak persoalan untuk kad debit baru kerana ia sangat berlainan dengan kad yang lama. Apa yang boleh ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/nwDveCq4ueQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nwDveCq4ueQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nwDveCq4ueQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'MyKampus Radio', 'liveBroadcastContent': 'none', 'publishTime': '2017-02-07T07:21:04Z'}}"
XDgTBGpwezE,Review Dan Cara Penggunaan Lensa Manual Di Kamera Mirrorless 7Artisan - TokoCamzone,"{'kind': 'youtube#searchResult', 'etag': 'KppcP0SF9cLErnvu7WD1baNMvcI', 'id': {'kind': 'youtube#video', 'videoId': 'XDgTBGpwezE'}, 'snippet': {'publishedAt': '2021-06-08T10:36:27Z', 'channelId': 'UCnjcXsggT6ZanUmTOa09Xpw', 'title': 'Review Dan Cara Penggunaan Lensa Manual Di Kamera Mirrorless 7Artisan - TokoCamzone', 'description': 'Review dan Cara penggunaan lensa manual di kamera mirrorless - TokoCamzone Pruduk ini bisa kamu dapatkan ditoko kami ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/XDgTBGpwezE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/XDgTBGpwezE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/XDgTBGpwezE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Tokocamzone', 'liveBroadcastContent': 'none', 'publishTime': '2021-06-08T10:36:27Z'}}"
PhgVx7anUgk,"Nyobain laptop Rp6 juta yang WORTH IT dari Asus, E410MA BV456FHD","{'kind': 'youtube#searchResult', 'etag': '00BTFQWi0TwGHyCKffTWhoHwMaY', 'id': {'kind': 'youtube#video', 'videoId': 'PhgVx7anUgk'}, 'snippet': {'publishedAt': '2021-02-26T09:00:22Z', 'channelId': 'UC1dI4tO13ApuSX0QeX8pHng', 'title': 'Nyobain laptop Rp6 juta yang WORTH IT dari Asus, E410MA BV456FHD', 'description': 'Lanjut apalagi nih? Yang mau belanja online, jangan lupa pakai ShopBack lewat special link ini: ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/PhgVx7anUgk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PhgVx7anUgk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PhgVx7anUgk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GadgetIn', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-26T09:00:22Z'}}"
J5aQcGJjnR0,Mau beli HP? Ini 5 toko online yang saya rekomendasikan.,"{'kind': 'youtube#searchResult', 'etag': 'ihpvmSscnCSp268b_u63gV_3Rwo', 'id': {'kind': 'youtube#video', 'videoId': 'J5aQcGJjnR0'}, 'snippet': {'publishedAt': '2019-08-26T07:19:17Z', 'channelId': 'UC1dI4tO13ApuSX0QeX8pHng', 'title': 'Mau beli HP? Ini 5 toko online yang saya rekomendasikan.', 'description': 'Jangan langsung transfer aja. Gabung Tokomember biar untung lebih: http://bit.ly/pilihangadgetin Download aplikasi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/J5aQcGJjnR0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/J5aQcGJjnR0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/J5aQcGJjnR0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GadgetIn', 'liveBroadcastContent': 'none', 'publishTime': '2019-08-26T07:19:17Z'}}"
IGHNgTDNBJg,BINGUNG! NYOBAIN VENEER GIGI DI SHOPEE! #BuyOrBye,"{'kind': 'youtube#searchResult', 'etag': 'nQtzqLo3NP3jlwyX8Z49Duxk1tk', 'id': {'kind': 'youtube#video', 'videoId': 'IGHNgTDNBJg'}, 'snippet': {'publishedAt': '2021-03-08T10:00:15Z', 'channelId': 'UCO8nJdYIZO2TD8j3JN_xDFw', 'title': 'BINGUNG! NYOBAIN VENEER GIGI DI SHOPEE! #BuyOrBye', 'description': 'Hi Everyone... Kalau temen2 suka dengan video ini jangan lupa klik LIKE, SUBSCRIBE, COMMENT dan SHARE ke seluruh ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/IGHNgTDNBJg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IGHNgTDNBJg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IGHNgTDNBJg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'rachel goddard', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-08T10:00:15Z'}}"
wJmv3SPw2lE,Sekarang saya ngerti kenapa Airpods KW bisa populer.,"{'kind': 'youtube#searchResult', 'etag': 'B5G714KElG4UpsrPjd5ULOI7kxA', 'id': {'kind': 'youtube#video', 'videoId': 'wJmv3SPw2lE'}, 'snippet': {'publishedAt': '2019-12-20T04:01:39Z', 'channelId': 'UC1dI4tO13ApuSX0QeX8pHng', 'title': 'Sekarang saya ngerti kenapa Airpods KW bisa populer.', 'description': 'Gawat juga. Info lebih lanjut soal Advan StartGo TWS: https://advandigital.com/wearable-devices/read/tws2 Barang bekas review ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/wJmv3SPw2lE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wJmv3SPw2lE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wJmv3SPw2lE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GadgetIn', 'liveBroadcastContent': 'none', 'publishTime': '2019-12-20T04:01:39Z'}}"
--K_eSgz0ss,CARA PENGGUNAAN SILICONE SEAM SEALER MERAPI MOUNTAIN,"{'kind': 'youtube#searchResult', 'etag': 'MDXOQHNETnZKKYQBy9AV37aVZdo', 'id': {'kind': 'youtube#video', 'videoId': '--K_eSgz0ss'}, 'snippet': {'publishedAt': '2021-02-20T03:10:30Z', 'channelId': 'UCyKbnV667s_9ye1X8xSy-7A', 'title': 'CARA PENGGUNAAN SILICONE SEAM SEALER MERAPI MOUNTAIN', 'description': 'Untuk mereparasi seam sealer jahitan tenda yang sudah rusak Silicone Seam Sealler ini cocok digunakan. Karena bisa di ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/--K_eSgz0ss/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/--K_eSgz0ss/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/--K_eSgz0ss/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Merapi Mountain', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-20T03:10:30Z'}}"
ryeoRO7RZag,Rp3 JUTAAN! laptop bekas yang terjual ribuan unit di toko online.,"{'kind': 'youtube#searchResult', 'etag': 'b3lV9z_329BK8HsPMPrvmK0DoB8', 'id': {'kind': 'youtube#video', 'videoId': 'ryeoRO7RZag'}, 'snippet': {'publishedAt': '2021-12-20T03:00:12Z', 'channelId': 'UC1dI4tO13ApuSX0QeX8pHng', 'title': 'Rp3 JUTAAN! laptop bekas yang terjual ribuan unit di toko online.', 'description': 'Saya suka second. Biar belanjaan lebih murah lagi: https://tkp.me/wib12-yt-gadgetinyt Barang bekas review biasanya saya jual ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ryeoRO7RZag/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ryeoRO7RZag/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ryeoRO7RZag/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GadgetIn', 'liveBroadcastContent': 'none', 'publishTime': '2021-12-20T03:00:12Z'}}"
r9-TT5y18Qs,CARA PENGGUNAAN DNI ACNE SERIES,"{'kind': 'youtube#searchResult', 'etag': 'sc9b8yH-AMCY0F6hA-Hw2_I8ZFo', 'id': {'kind': 'youtube#video', 'videoId': 'r9-TT5y18Qs'}, 'snippet': {'publishedAt': '2018-05-23T14:06:33Z', 'channelId': 'UCTLcsSImtG7SRRW32ynCv0g', 'title': 'CARA PENGGUNAAN DNI ACNE SERIES', 'description': 'Call Center : 081999202777 Reservasi & Konsultasi Dokter : 08135378112 Onlineshop : 081246628833 ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/r9-TT5y18Qs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/r9-TT5y18Qs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/r9-TT5y18Qs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'DNI Skin Centre', 'liveBroadcastContent': 'none', 'publishTime': '2018-05-23T14:06:33Z'}}"
bmWYN9y2BBw,Penggunaan Google PageSpeed Insight untuk Meningkatkan Performa Website The GoodGlasses - E-commerce,"{'kind': 'youtube#searchResult', 'etag': '2Kl2u-0U1b-QlIvaFQDmy0wWsEA', 'id': {'kind': 'youtube#video', 'videoId': 'bmWYN9y2BBw'}, 'snippet': {'publishedAt': '2022-05-24T13:52:50Z', 'channelId': 'UCUMIicTn3SLIqH7v4aGTgVg', 'title': 'Penggunaan Google PageSpeed Insight untuk Meningkatkan Performa Website The GoodGlasses - E-commerce', 'description': 'perkenalkan kami dari kelompok 12 , berikut merupkan hasil presentasi dari kelompok kami dalam mata kuliah E-commerce ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/bmWYN9y2BBw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bmWYN9y2BBw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bmWYN9y2BBw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Joe Yudistira', 'liveBroadcastContent': 'none', 'publishTime': '2022-05-24T13:52:50Z'}}"
kLTIl7WJOwM,CARA PENGGUNAAN EMILY USB BLENDER,"{'kind': 'youtube#searchResult', 'etag': 'IjJLcmzgFX8B4D7Hllr2u0hBLYw', 'id': {'kind': 'youtube#video', 'videoId': 'kLTIl7WJOwM'}, 'snippet': {'publishedAt': '2021-02-03T03:16:19Z', 'channelId': 'UC4kDGjm3xU-Kuqvfx8LvKqw', 'title': 'CARA PENGGUNAAN EMILY USB BLENDER', 'description': 'Membuat jus favorit Parents dan minuman bernutrisi kini lebih mudah dan praktis dengan Emily USB Blender ✨ ⭐ Benefit produk ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/kLTIl7WJOwM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kLTIl7WJOwM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kLTIl7WJOwM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Emily and Bear', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-03T03:16:19Z'}}"
