videoId,title,genres,metaData
P81AKEEhL9U,PRESENTASI BUSINESS PLAN || TUGAS KEWIRAUSAHAAN,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'hdTa-Tdv9pD06z4UWouzL9q7PT4', 'id': {'kind': 'youtube#video', 'videoId': 'P81AKEEhL9U'}, 'snippet': {'publishedAt': '2020-05-23T13:25:03Z', 'channelId': 'UCP7KGHJIRSU7jadJ8pWVgKw', 'title': 'PRESENTASI BUSINESS PLAN || TUGAS KEWIRAUSAHAAN', 'description': 'Video ini saya buat untuk memenuhi tugas kewirausahaan tentang business plan :) . Dosen Pengampu : Yufitri Yanto,M.Pd.Mat .', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/P81AKEEhL9U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/P81AKEEhL9U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/P81AKEEhL9U/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Dewi Safitri', 'liveBroadcastContent': 'none', 'publishTime': '2020-05-23T13:25:03Z'}}"
JyEuFGkII-s,Cara Menarik Konsumen Lewat Warna,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'HwImXeGeZM7RAB4zMLCOhkXGTTU', 'id': {'kind': 'youtube#video', 'videoId': 'JyEuFGkII-s'}, 'snippet': {'publishedAt': '2017-08-19T09:00:01Z', 'channelId': 'UCZm5DYIbijZkjgbR3uZyF1Q', 'title': 'Cara Menarik Konsumen Lewat Warna', 'description': 'Waktu beli barang, sadar enggak kalau yang mempengaruhi kamu bukan logika, tapi emosi. Gara-gara warna, bukan cuma ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/JyEuFGkII-s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/JyEuFGkII-s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/JyEuFGkII-s/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Tech In Asia ID', 'liveBroadcastContent': 'none', 'publishTime': '2017-08-19T09:00:01Z'}}"
p83OOF879Fc,Membuat Website Kuliner Dengan HTML dan CSS,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'H9vSuzyytDP4pa5MEKCrz2AQQJE', 'id': {'kind': 'youtube#video', 'videoId': 'p83OOF879Fc'}, 'snippet': {'publishedAt': '2020-06-14T09:35:00Z', 'channelId': 'UCkkuzPZN1INtocyaShYgYtg', 'title': 'Membuat Website Kuliner Dengan HTML dan CSS', 'description': 'Penting!!!! Halo sobat kita lagi adain kursus web desain terbatas untuk 50 orang. Biayanya murah banget cuma 200 ribu rupiah ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/p83OOF879Fc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/p83OOF879Fc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/p83OOF879Fc/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'codeners', 'liveBroadcastContent': 'none', 'publishTime': '2020-06-14T09:35:00Z'}}"
Om1YQPmyZJI,4 CARA MENENTUKAN HARGA JUAL UNTUK MENAIKKAN OMSET,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'IZiRgnJ1Wy_BK7qxGPqVxN7Ohrc', 'id': {'kind': 'youtube#video', 'videoId': 'Om1YQPmyZJI'}, 'snippet': {'publishedAt': '2021-03-02T15:27:34Z', 'channelId': 'UCB8Ax2lYzT-QI9Bz1LFtppQ', 'title': '4 CARA MENENTUKAN HARGA JUAL UNTUK MENAIKKAN OMSET', 'description': 'CoachHendraHilman\u200b\u200b\u200b\u200b\u200b\u200b\u200b #TipsBisnisSukses\u200b\u200b\u200b\u200b\u200b\u200b\u200b #CoachBisnis\u200b\u200b\u200b\u200b\u200b\u200b\u200b #Motivasi\u200b\u200b\u200b\u200b\u200b\u200b\u200b #Sales\u200b ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Om1YQPmyZJI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Om1YQPmyZJI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Om1YQPmyZJI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'HENDRA HILMAN', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-02T15:27:34Z'}}"
8pyt_BYiG8w,Tutorial CANVA VIDEO untuk promo produk olshop,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'doT9A8wHuWhdVCiLaQ-oNHDbn90', 'id': {'kind': 'youtube#video', 'videoId': '8pyt_BYiG8w'}, 'snippet': {'publishedAt': '2021-04-04T03:33:30Z', 'channelId': 'UC65FoIL1UNgcmNTwDShU1XA', 'title': 'Tutorial CANVA VIDEO untuk promo produk olshop', 'description': 'Bismillah Assalamualaikum warahmatullahi wabarokatuh Hai hai apa kabar teman-teman? Kali ini A&I channel akan sharing ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/8pyt_BYiG8w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8pyt_BYiG8w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8pyt_BYiG8w/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'A&I Channel', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-04T03:33:30Z'}}"
Ond2HGdrFc4,STRATEGI DIGITAL MARKETING 2021 (LEBIH EXTREME DARI SEBELUMNYA),['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'xbFEfs1jHf05V-PLFMlVbSsSFqw', 'id': {'kind': 'youtube#video', 'videoId': 'Ond2HGdrFc4'}, 'snippet': {'publishedAt': '2021-01-01T13:00:07Z', 'channelId': 'UCx-9wWeG3YcqxXKXxOn3wMA', 'title': 'STRATEGI DIGITAL MARKETING 2021 (LEBIH EXTREME DARI SEBELUMNYA)', 'description': 'Tips bisnis kali ini membahas tentang Strategi Digital Marketing 2021. Apa yang perlu diperhatikan di tahun 2021 agar bisnis kita ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Ond2HGdrFc4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ond2HGdrFc4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ond2HGdrFc4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Dewa Eka Prayoga', 'liveBroadcastContent': 'none', 'publishTime': '2021-01-01T13:00:07Z'}}"
76KLF6WCHIc,SEBLAK ZAMAN BAHEULA !!! DI KEMAS DENGAN CARA KEKINIAN BIKIN BANJIR ORDERAN !!! OMSET BISA JUTAAN !,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'g4AkzALK_BKJHXY4YaL_X6Kyr0s', 'id': {'kind': 'youtube#video', 'videoId': '76KLF6WCHIc'}, 'snippet': {'publishedAt': '2021-02-06T12:00:02Z', 'channelId': 'UCibJ7mAiaGM8oryuJQPjIPw', 'title': 'SEBLAK ZAMAN BAHEULA !!! DI KEMAS DENGAN CARA KEKINIAN BIKIN BANJIR ORDERAN !!! OMSET BISA JUTAAN !', 'description': 'Assalamualaikum hay hay hay RESEP yg GAGAL TAYANG kemarin nih , aduh bener bener minta maaf dehh aku sama ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/76KLF6WCHIc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/76KLF6WCHIc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/76KLF6WCHIc/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Wais Alqorni', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-06T12:00:02Z'}}"
71nOQ8ThTdQ,"MEMBANGUN BISNIS MAKANAN KEMASAN, APA STRATEGINYA?",['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'BD4ffTjaTftXea1OsyolSRWETFQ', 'id': {'kind': 'youtube#video', 'videoId': '71nOQ8ThTdQ'}, 'snippet': {'publishedAt': '2021-04-29T02:25:40Z', 'channelId': 'UCt8PU1zRrlkPzsMljH8y25A', 'title': 'MEMBANGUN BISNIS MAKANAN KEMASAN, APA STRATEGINYA?', 'description': '[Foodizz On Sharing] ""Membangun Bisnis Makanan Kemasan, apa strateginya?"" with : Fikri Muhammad - CEO & Founder ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/71nOQ8ThTdQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/71nOQ8ThTdQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/71nOQ8ThTdQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Foodizz Channel', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-29T02:25:40Z'}}"
9f4fHnQLjJs,4 CARA MEMBESARKAN BISNIS ANDA DENGAN CEPAT !,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'mzvYngvIlZOZgiTLFmtJVIGoyAg', 'id': {'kind': 'youtube#video', 'videoId': '9f4fHnQLjJs'}, 'snippet': {'publishedAt': '2020-07-29T07:59:35Z', 'channelId': 'UCB8Ax2lYzT-QI9Bz1LFtppQ', 'title': '4 CARA MEMBESARKAN BISNIS ANDA DENGAN CEPAT !', 'description': 'CoachHendraHilman\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b #TipsBisnisSukses\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b\u200b ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/9f4fHnQLjJs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9f4fHnQLjJs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9f4fHnQLjJs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'HENDRA HILMAN', 'liveBroadcastContent': 'none', 'publishTime': '2020-07-29T07:59:35Z'}}"
#NAME?,Membuat Toko Online Sederhana Dengan HTML Dan CSS,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'AFq4nnMKsUlDOQSk1DJinSm3PWM', 'id': {'kind': 'youtube#video', 'videoId': '-kcbdojs2W4'}, 'snippet': {'publishedAt': '2018-08-28T00:55:47Z', 'channelId': 'UCkkuzPZN1INtocyaShYgYtg', 'title': 'Membuat Toko Online Sederhana Dengan HTML Dan CSS', 'description': 'Penting!!!! Halo sobat kita lagi adain kursus web desain terbatas untuk 50 orang. Biayanya murah banget cuma 200 ribu rupiah ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/-kcbdojs2W4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-kcbdojs2W4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-kcbdojs2W4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'codeners', 'liveBroadcastContent': 'none', 'publishTime': '2018-08-28T00:55:47Z'}}"
irym62G4le4,5 Tahap Memulai Bisnis Kecil Dari Nol,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'jclUHapmcfMzZSHhNoUzZ4yUa_s', 'id': {'kind': 'youtube#video', 'videoId': 'irym62G4le4'}, 'snippet': {'publishedAt': '2021-03-15T09:00:30Z', 'channelId': 'UCOcta1Ij35IrXMIbhed3MNg', 'title': '5 Tahap Memulai Bisnis Kecil Dari Nol', 'description': 'Ada banyak bentuk bisnis dan usaha, tentu semua memiliki perjalanan yang berbeda. Namun berdasarkan pengalaman tim ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/irym62G4le4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/irym62G4le4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/irym62G4le4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ngomongin Uang', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-15T09:00:30Z'}}"
gGAA5gxzRoE,Kerangka Ideal Belajar Digital Marketing Untuk Pemula,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'hJ5bSoOdz_pdltu5NzyDWdYHYuE', 'id': {'kind': 'youtube#video', 'videoId': 'gGAA5gxzRoE'}, 'snippet': {'publishedAt': '2020-09-07T09:43:50Z', 'channelId': 'UCi3SFlzMRkyqaNpQyVhvXZA', 'title': 'Kerangka Ideal Belajar Digital Marketing Untuk Pemula', 'description': 'Di video ini saya membicarakan kerangka belajar digital marketing untuk pemula. Ada 3 fase yang Anda perlu pahami yaitu: Build ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/gGAA5gxzRoE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gGAA5gxzRoE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gGAA5gxzRoE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'DennySantoso', 'liveBroadcastContent': 'none', 'publishTime': '2020-09-07T09:43:50Z'}}"
9RTLdG4ZMlA,3 Ide Bisnis Pemula yang HARUS di coba tahun 2022,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': '6r0q-45b6EkreA49ycSgMH34gdY', 'id': {'kind': 'youtube#video', 'videoId': '9RTLdG4ZMlA'}, 'snippet': {'publishedAt': '2022-02-18T06:00:06Z', 'channelId': 'UCm4eA46c6boHmPrD0Lp2iEg', 'title': '3 Ide Bisnis Pemula yang HARUS di coba tahun 2022', 'description': 'Ide bisnis tahun 2022 yang menurut gw cocok buat pemula dengan modal kecil. Thanks Selly for sponsoring this video, great app ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/9RTLdG4ZMlA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9RTLdG4ZMlA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9RTLdG4ZMlA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Raymond Chin', 'liveBroadcastContent': 'none', 'publishTime': '2022-02-18T06:00:06Z'}}"
XtBnOUqZEBg,Ini Cara Saya Dapat 1 Milyar Pertama Jualan di Tiktok Dalam 1 Bulan,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': '3OI0N534i8yy8_yrnuI_OZ47cWw', 'id': {'kind': 'youtube#video', 'videoId': 'XtBnOUqZEBg'}, 'snippet': {'publishedAt': '2022-03-30T13:39:55Z', 'channelId': 'UCkMS7t3fftaQQGXH-U0nPkQ', 'title': 'Ini Cara Saya Dapat 1 Milyar Pertama Jualan di Tiktok Dalam 1 Bulan', 'description': 'Daftar kelas jualan gratis klik http://5harilangsungprofit.com.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/XtBnOUqZEBg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/XtBnOUqZEBg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/XtBnOUqZEBg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Rico Huang', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-30T13:39:55Z'}}"
VprYw6gI3VI,"Selain dari Korea, Ide Bisnis Kuliner Luar Negeri yang Sedang Digandrungi Anak Muda",['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'DvW34fLr-nVV_ZmCS2zF_N7Sc8c', 'id': {'kind': 'youtube#video', 'videoId': 'VprYw6gI3VI'}, 'snippet': {'publishedAt': '2022-03-12T03:00:11Z', 'channelId': 'UCRPyC-1EkZuqm_-7-qK4yQA', 'title': 'Selain dari Korea, Ide Bisnis Kuliner Luar Negeri yang Sedang Digandrungi Anak Muda', 'description': 'Bisnis kuliner makanan dari Korea Selatan juga cukup menjamur. Maka itu, jika ingin mencoba untuk bisnis makanan luar negeri, ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/VprYw6gI3VI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VprYw6gI3VI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VprYw6gI3VI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Belajar Berbisnis', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-12T03:00:11Z'}}"
LkBx_z-0BGM,"PELUANG BISNIS SNACK DENGAN MODAL Rp.50.000,-",['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': '0wZnGCg2cwDkuXD_0crhSqaj4vk', 'id': {'kind': 'youtube#video', 'videoId': 'LkBx_z-0BGM'}, 'snippet': {'publishedAt': '2020-09-01T12:21:14Z', 'channelId': 'UCK3Nir8HeZRWhh-ekyf2dcA', 'title': 'PELUANG BISNIS SNACK DENGAN MODAL Rp.50.000,-', 'description': 'Peluang Bisnis Snack Bal Balan dengan modal kecil untung yang sangat besar dan resiko yang sangat kecil, semua bisa ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/LkBx_z-0BGM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LkBx_z-0BGM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LkBx_z-0BGM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Idola Snack Jaya', 'liveBroadcastContent': 'none', 'publishTime': '2020-09-01T12:21:14Z'}}"
m3DLVIjuf7E,"7 Hal dalam Jual Beli Makanan, sebelum Memulai Usaha Makanan dari Nol menjadi Pengusaha Bakso",['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': '93S2tshZtCblSBwvPmYRwLFeM-s', 'id': {'kind': 'youtube#video', 'videoId': 'm3DLVIjuf7E'}, 'snippet': {'publishedAt': '2020-08-26T05:27:03Z', 'channelId': 'UC0WAK9VwizE7XI6Tzcn35bg', 'title': '7 Hal dalam Jual Beli Makanan, sebelum Memulai Usaha Makanan dari Nol menjadi Pengusaha Bakso', 'description': 'Video ini merupakan tutorial cara memulai usaha makanan dari nol untuk menjadi pengusaha bakso, jual beli makanan. Part #3.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/m3DLVIjuf7E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/m3DLVIjuf7E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/m3DLVIjuf7E/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Dan Djuari', 'liveBroadcastContent': 'none', 'publishTime': '2020-08-26T05:27:03Z'}}"
ppi38w63c8I,2 CARA MEMBUAT PESAN OTOMATIS DI WHATSAPP - TERBARU 2020🔥,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'va2yvEPS07zPGnEmnJV4B1Q_SYc', 'id': {'kind': 'youtube#video', 'videoId': 'ppi38w63c8I'}, 'snippet': {'publishedAt': '2020-05-02T04:00:48Z', 'channelId': 'UCWeN7ZzR-xkC5jXvYQ75UHA', 'title': '2 CARA MEMBUAT PESAN OTOMATIS DI WHATSAPP - TERBARU 2020🔥', 'description': 'Jika anda se orang pe business yang hampir setiap harinya berhadapan dengan pelanggan lewat media sosila salah satunya ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ppi38w63c8I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ppi38w63c8I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ppi38w63c8I/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Wilayah Tutorial', 'liveBroadcastContent': 'none', 'publishTime': '2020-05-02T04:00:48Z'}}"
1Gz81J5zpDY,APLIKASI REKAP PENJUALAN TOKO ATAU WARUNG MENGGUNAKAN EXCEL - PART 1 (REVIEW APLIKASI),['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'pxFN4rorWqQcBNZ_17QApMyjBdQ', 'id': {'kind': 'youtube#video', 'videoId': '1Gz81J5zpDY'}, 'snippet': {'publishedAt': '2020-05-17T14:28:14Z', 'channelId': 'UCnbEJ60HVj8FmpUqA3wLrkA', 'title': 'APLIKASI REKAP PENJUALAN TOKO ATAU WARUNG MENGGUNAKAN EXCEL - PART 1 (REVIEW APLIKASI)', 'description': 'Aplikasi Rekap Penjualan Toko atau Warung Menggunakan Excel - Part 1 (Review Aplikasi) Sarjayadi Awe - Cek dulu ya ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/1Gz81J5zpDY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1Gz81J5zpDY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1Gz81J5zpDY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Sarjayadi Awe', 'liveBroadcastContent': 'none', 'publishTime': '2020-05-17T14:28:14Z'}}"
Ne94Xauzc1Q,Cara Menghitung Harga Jual di Shopee | Tips Menentukan Profit atau Laba Penjualan,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'DsZmz-imZfwTxrtLZIuPFr_LOQs', 'id': {'kind': 'youtube#video', 'videoId': 'Ne94Xauzc1Q'}, 'snippet': {'publishedAt': '2021-04-10T03:47:56Z', 'channelId': 'UCyCD1IPtnkh2NjcvGtf__zA', 'title': 'Cara Menghitung Harga Jual di Shopee | Tips Menentukan Profit atau Laba Penjualan', 'description': 'Masih bingung gimana nentuin Profit Penjualan? Masih suka boncos karena salah perhitungan biaya admin? Berapa sih harga ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Ne94Xauzc1Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ne94Xauzc1Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ne94Xauzc1Q/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Puput Lismawati', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-10T03:47:56Z'}}"
PpKna7SLgaU,Cara packing barang Online shop rapi aman dan cepet menggunakan kardus bekas,['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': '0c_0vj3GOS1B7S5N_OYTyorFabM', 'id': {'kind': 'youtube#video', 'videoId': 'PpKna7SLgaU'}, 'snippet': {'publishedAt': '2020-11-27T02:04:14Z', 'channelId': 'UC3vKbEjuPVMk7Ug2G9H1Q_w', 'title': 'Cara packing barang Online shop rapi aman dan cepet menggunakan kardus bekas', 'description': 'Cara packing barang Online shop rapi aman dan cepet menggunakan kardus bekas Sebagai pemilik toko online, kamu akan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/PpKna7SLgaU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PpKna7SLgaU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PpKna7SLgaU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'HobiT Channel', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-27T02:04:14Z'}}"
dbTKZeLXzNw,"OMZET MELEJIT 3 KALI LIPAT, BISNIS JAMU PILIHAN ENTREPRENEUR TAK LEKANG WAKTU",['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': '1nLSvzML0olFopXJQyc4oFQVpoo', 'id': {'kind': 'youtube#video', 'videoId': 'dbTKZeLXzNw'}, 'snippet': {'publishedAt': '2020-11-02T09:04:38Z', 'channelId': 'UCyt1QaJfdj0_MYBq7DM2EZw', 'title': 'OMZET MELEJIT 3 KALI LIPAT, BISNIS JAMU PILIHAN ENTREPRENEUR TAK LEKANG WAKTU', 'description': 'Pernah membayangkan bisnis jamu di masa pandemi ini bisa membuat omzet melejit hingga 3 kali lipat? Menarik banget nih ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/dbTKZeLXzNw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dbTKZeLXzNw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dbTKZeLXzNw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'TVBisnis', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-02T09:04:38Z'}}"
V-eZH-cddIg,Menyusun Perencanaan Usaha Modifikasi Makanan Khas Daerah menggunakan BMC (Business Model Canvas),['cara pakai ecommerce untuk bisnis makanan'],"{'kind': 'youtube#searchResult', 'etag': 'OKiU8tUM1AwDx-4nAPAqP4vFJQk', 'id': {'kind': 'youtube#video', 'videoId': 'V-eZH-cddIg'}, 'snippet': {'publishedAt': '2021-08-02T00:37:49Z', 'channelId': 'UCCcHeMQ_DlsLNQgzfa9nL1g', 'title': 'Menyusun Perencanaan Usaha Modifikasi Makanan Khas Daerah menggunakan BMC (Business Model Canvas)', 'description': 'PerencanaanUsahaModifikasiMakananKhasDaerah.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/V-eZH-cddIg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/V-eZH-cddIg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/V-eZH-cddIg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Fauziah Asri Latifah', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-02T00:37:49Z'}}"
